Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Downtown East,Ne-Zha-2-PG13,2025-03-11T16:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118095,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,2,174,2,48,0,2,0,0,4,224,228,0.02
Century Square,Mickey-17-M18,2025-03-11T16:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13473,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,0,98,0,4,0,2,0,4,0,108,108,0.00
Clementi 321,Dragon-Tamil-PG13,2025-03-11T16:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6037,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21-Feb-25,2,60,4,16,0,2,0,0,6,78,84,0.07
JEM,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-11T16:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202014,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29-Jan-25,7,119,2,30,0,0,0,0,9,149,158,0.06
JEM,Ne-Zha-2-PG13,2025-03-11T16:30:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1110/201633,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,2,4,18,0,0,0,0,4,20,24,0.17
Clementi 321,Ne-Zha-2-PG13,2025-03-11T16:40:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6077,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,13,53,6,12,0,2,0,0,19,67,86,0.22
Century Square,In-the-Lost-Lands-NC16,2025-03-11T16:40:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13487,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,1,99,0,10,0,2,0,4,1,115,116,0.01
Causeway Point,Dragon-Tamil-PG13,2025-03-11T16:40:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154390,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21-Feb-25,0,126,2,52,0,2,0,0,2,180,182,0.01
Century Square,Ne-Zha-2-PG13,2025-03-11T17:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13253,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,11,87,4,0,0,2,0,4,15,93,108,0.14
JEM,Ne-Zha-2-PG13,2025-03-11T17:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/201824,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,33,185,10,54,0,1,0,0,43,240,283,0.15
Causeway Point,Nosferatu-M18,2025-03-11T17:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154405,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27-Feb-25,4,128,2,32,0,0,0,0,6,160,166,0.04
Clementi 321,Nosferatu-M18,2025-03-11T17:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6046,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27-Feb-25,1,47,0,12,0,2,0,0,1,61,62,0.02
Downtown East,Nosferatu-M18,2025-03-11T17:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118090,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27-Feb-25,1,121,0,42,0,2,0,0,1,165,166,0.01
Downtown East,Ne-Zha-2-PG13,2025-03-11T17:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118175,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,9,127,2,40,0,2,0,0,11,169,180,0.06
JEM,Ne-Zha-2-PG13,2025-03-11T17:15:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1110/201667,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,2,0,22,0,0,0,0,0,24,24,0.00
Clementi 321,Ne-Zha-2-PG13,2025-03-11T17:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6067,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,17,57,2,18,0,2,0,0,19,77,96,0.20
Causeway Point,Ne-Zha-2-PG13,2025-03-11T17:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154395,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,37,89,12,42,0,2,0,0,49,133,182,0.27
JEM,Ne-Zha-2-PG13,2025-03-11T17:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202001,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,18,156,6,30,0,1,0,0,24,187,211,0.11
Downtown East,Mickey-17-M18,2025-03-11T17:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118170,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,1,67,4,36,0,1,0,0,5,104,109,0.05
Clementi 321,Creation-of-the-Gods-II-Demon-Force-PG13,2025-03-11T17:50:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6050,"Fantasy, Action, War",Mandarin,"PG13, Some Violence",145 mins,29-Jan-25,1,61,2,18,0,2,0,0,3,81,84,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-11T18:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6084,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,5,43,0,12,0,2,0,0,5,57,62,0.08
Clementi 321,Mobile-Suit-Gundam-GQuuuuuuX--Beginning-PG13,2025-03-11T18:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6064,"Anime, Action, Sci-Fi",Japanese,"PG13, Brief Nudity and Battle Scenes",82 mins,27-Feb-25,3,45,0,12,0,2,0,0,3,59,62,0.05
Century Square,Papa-M18,2025-03-11T18:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13491,Drama,Mandarin,"M18, Sexual Scene and Some Coarse Language",130 mins,1-Feb-25,0,100,0,10,0,2,0,4,0,116,116,0.00
Century Square,Ne-Zha-2-PG13,2025-03-11T18:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13478,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,9,91,2,2,0,2,0,4,11,99,110,0.10
Causeway Point,Ne-Zha-2-PG13,2025-03-11T18:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154386,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,15,187,6,36,0,2,0,0,21,225,246,0.09
JEM,Ne-Zha-2-PG13,2025-03-11T18:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202030,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,37,137,22,14,0,1,0,0,59,152,211,0.28
Causeway Point,Mickey-17-M18,2025-03-11T18:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154416,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,1,128,2,28,0,0,0,0,3,156,159,0.02
JEM,In-the-Lost-Lands-NC16,2025-03-11T18:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202005,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,4,170,0,36,0,1,0,0,4,207,211,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-11T18:50:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154411,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,28,116,18,26,0,0,0,0,46,142,188,0.24
JEM,Ex-Ex-Lovers-PG13,2025-03-11T18:50:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202010,"Romance, Comedy",Tagalog,"PG13, Some Coarse Language",107 mins,6-Mar-25,0,126,2,30,0,0,0,0,2,156,158,0.01
Clementi 321,Ne-Zha-2-PG13,2025-03-11T19:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6035,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,8,40,2,10,0,2,0,0,10,52,62,0.16
Downtown East,Ne-Zha-2-PG13,2025-03-11T19:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118167,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,2,94,2,38,0,1,0,0,4,133,137,0.03
JEM,Ne-Zha-2-PG13,2025-03-11T19:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202025,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,36,90,24,8,0,0,0,0,60,98,158,0.38
Century Square,Mobile-Suit-Gundam-GQuuuuuuX--Beginning-PG13,2025-03-11T19:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13483,"Anime, Action, Sci-Fi",Japanese,"PG13, Brief Nudity and Battle Scenes",82 mins,27-Feb-25,0,100,0,10,0,2,0,4,0,116,116,0.00
JEM,Mickey-17-M18,2025-03-11T19:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202020,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,24,60,10,14,0,0,0,0,34,74,108,0.31
Century Square,Ex-Ex-Lovers-PG13,2025-03-11T19:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13474,"Romance, Comedy",Tagalog,"PG13, Some Coarse Language",107 mins,6-Mar-25,1,97,0,4,0,2,0,4,1,107,108,0.01
Causeway Point,Ne-Zha-2-PG13,2025-03-11T19:25:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154400,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,31,113,12,32,0,2,0,0,43,147,190,0.23
Century Square,Ne-Zha-2-PG13,2025-03-11T19:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13488,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,9,91,10,0,0,2,0,4,19,97,116,0.16
Clementi 321,Ne-Zha-2-PG13,2025-03-11T19:30:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1114/6031,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,1,23,0,0,0,0,0,0,1,23,24,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-11T19:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6081,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,29,93,0,0,0,2,0,0,29,95,124,0.23
Downtown East,Ne-Zha-2-PG13,2025-03-11T19:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118096,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,9,167,8,42,0,2,0,0,17,211,228,0.07
JEM,Ne-Zha-2-PG13,2025-03-11T19:30:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1110/201634,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,2,0,14,8,0,0,0,0,16,8,24,0.67
JEM,Ne-Zha-2-PG13,2025-03-11T19:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202015,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,31,95,14,18,0,0,0,0,45,113,158,0.28
Clementi 321,Ne-Zha-2-PG13,2025-03-11T19:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6038,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,13,49,8,12,0,2,0,0,21,63,84,0.25
Causeway Point,Ne-Zha-2-PG13,2025-03-11T20:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154391,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,40,86,36,18,0,2,0,0,76,106,182,0.42
Clementi 321,Ne-Zha-2-PG13,2025-03-11T20:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6078,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,11,55,6,12,0,2,0,0,17,69,86,0.2
Downtown East,Ne-Zha-2-PG13,2025-03-11T20:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118091,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,10,112,6,36,0,2,0,0,16,150,166,0.1
JEM,Ne-Zha-2-PG13,2025-03-11T20:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/201825,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,49,169,34,30,0,1,0,0,83,200,283,0.29
Clementi 321,Mickey-17-M18,2025-03-11T20:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6065,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,9,39,4,8,0,2,0,0,13,49,62,0.21
Century Square,Ne-Zha-2-PG13,2025-03-11T20:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13254,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,16,82,2,2,0,2,0,4,18,90,108,0.17
Clementi 321,Ne-Zha-2-PG13,2025-03-11T20:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6365,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,48,2,10,0,2,0,0,2,60,62,0.03
JEM,Ne-Zha-2-PG13,2025-03-11T20:15:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1110/201668,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,2,14,8,0,0,0,0,14,10,24,0.58
Clementi 321,Mickey-17-M18,2025-03-11T20:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6065,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,9,39,4,8,0,2,0,0,13,49,62,0.21
Clementi 321,Ne-Zha-2-PG13,2025-03-11T20:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6068,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,13,61,2,18,0,2,0,0,15,81,96,0.16
Downtown East,Mickey-17-M18,2025-03-11T20:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118171,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,2,66,0,40,0,1,0,0,2,107,109,0.02
Downtown East,Ne-Zha-2-PG13,2025-03-11T20:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118176,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,13,123,14,28,0,2,0,0,27,153,180,0.15
JEM,Ne-Zha-2-PG13,2025-03-11T20:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202002,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,40,134,6,30,0,1,0,0,46,165,211,0.22
Downtown East,Mickey-17-M18,2025-03-11T20:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1106/118171,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,2,66,0,40,0,1,0,0,2,107,109,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-11T20:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154396,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,33,93,26,28,0,2,0,0,59,123,182,0.32
Clementi 321,In-the-Lost-Lands-NC16,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6051,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,0,62,2,18,0,2,0,0,2,82,84,0.02
Century Square,Ne-Zha-2-PG13,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13492,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,10,90,2,8,0,2,0,4,12,104,116,0.1
Clementi 321,Close-Ur-Kopitiam-PG13,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6085,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27-Feb-25,8,40,4,8,0,2,0,0,12,50,62,0.19
JEM,Ne-Zha-2-PG13,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202006,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,11,163,0,36,0,1,0,0,11,200,211,0.05
Clementi 321,In-the-Lost-Lands-NC16,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6051,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,0,62,2,18,0,2,0,0,2,82,84,0.02
Clementi 321,Close-Ur-Kopitiam-PG13,2025-03-11T21:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1114/6085,"Drama, Comedy",Mandarin,"PG13, Some Sexual References",106 mins,27-Feb-25,8,40,4,8,0,2,0,0,12,50,62,0.19
Century Square,Mickey-17-M18,2025-03-11T21:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13479,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,3,97,0,4,0,2,0,4,3,107,110,0.03
Century Square,Mickey-17-M18,2025-03-11T21:15:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13479,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,3,97,0,4,0,2,0,4,3,107,110,0.03
JEM,Papa-M18,2025-03-11T21:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202011,Drama,Mandarin,"M18, Sexual Scene and Some Coarse Language",130 mins,1-Feb-25,4,122,4,28,0,0,0,0,8,150,158,0.05
JEM,Papa-M18,2025-03-11T21:20:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202011,Drama,Mandarin,"M18, Sexual Scene and Some Coarse Language",130 mins,1-Feb-25,4,122,4,28,0,0,0,0,8,150,158,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-11T21:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154387,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,18,184,4,38,0,2,0,0,22,224,246,0.09
Century Square,Ne-Zha-2-PG13,2025-03-11T21:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13484,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,100,4,6,0,2,0,4,4,112,116,0.03
JEM,Ne-Zha-2-PG13,2025-03-11T21:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202031,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,8,166,4,32,0,1,0,0,12,199,211,0.06
Causeway Point,Mickey-17-M18,2025-03-11T21:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154401,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,0,129,4,26,0,0,0,0,4,155,159,0.03
Century Square,In-the-Lost-Lands-NC16,2025-03-11T21:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13475,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,2,96,0,4,0,2,0,4,2,106,108,0.02
Causeway Point,Mickey-17-M18,2025-03-11T21:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154401,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,6-Mar-25,0,129,4,26,0,0,0,0,4,155,159,0.03
Century Square,In-the-Lost-Lands-NC16,2025-03-11T21:45:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1113/13475,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,4,94,0,4,0,2,0,4,4,104,108,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-11T22:00:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154412,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,1,143,4,40,0,0,0,0,5,183,188,0.03
JEM,Dragon-Tamil-PG13,2025-03-11T22:10:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202021,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21-Feb-25,7,77,2,22,0,0,0,0,9,99,108,0.08
JEM,Ne-Zha-2-PG13,2025-03-11T22:10:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202026,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,5,121,4,28,0,0,0,0,9,149,158,0.06
JEM,Dragon-Tamil-PG13,2025-03-11T22:10:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202021,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21-Feb-25,7,77,2,22,0,0,0,0,9,99,108,0.08
Causeway Point,Ne-Zha-2-PG13,2025-03-11T22:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154407,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,16,116,6,28,0,0,0,0,22,144,166,0.13
Causeway Point,In-the-Lost-Lands-NC16,2025-03-11T22:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154392,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,3,141,0,44,0,2,0,0,3,187,190,0.02
JEM,Ne-Zha-2-PG13,2025-03-11T22:30:00,TRUE,https://www.cathaycineplexes.com.sg/ticketing/1110/201635,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,6-Mar-25,0,2,10,12,0,0,0,0,10,14,24,0.42
JEM,Nosferatu-M18,2025-03-11T22:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202016,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27-Feb-25,2,124,0,32,0,0,0,0,2,156,158,0.01
Causeway Point,In-the-Lost-Lands-NC16,2025-03-11T22:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1102/154392,"Action, Fantasy",English,"NC16, Violence",101 mins,6-Mar-25,3,141,0,44,0,2,0,0,3,187,190,0.02
JEM,Nosferatu-M18,2025-03-11T22:30:00,FALSE,https://www.cathaycineplexes.com.sg/ticketing/1110/202016,"Horror, Mystery",English,"M18, Nudity and Sexual Scene",132 mins,27-Feb-25,2,124,0,32,0,0,0,0,2,156,158,0.01
